video,frame,animal_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,prev_x,prev_y,movement,behaviour,welfare_alert
zabras,25,2,zebra,0.9303687214851379,778.6470336914062,350.9158630371094,1381.0714111328125,767.3426513671875,1079.8592224121094,559.1292572021484,109.4615787230432,595.0980987548828,971.064026951847,running,Normal
rhino_and_baby,26,2,rhino,0.9479968547821045,711.4964599609375,356.0835266113281,1395.780517578125,700.2392578125,1053.6384887695312,528.1613922119141,1079.8592224121094,559.1292572021484,40.57752499609128,running,Normal
elephants,26,2,elephant,0.9282791614532471,0.0,453.19769287109375,217.855224609375,735.94189453125,108.9276123046875,594.5697937011719,1053.6384887695312,528.1613922119141,947.0420877127541,running,Normal
zabras,26,2,zebra,0.930880069732666,784.6036987304688,353.5082092285156,1385.1741943359375,770.3607177734375,1084.8889465332031,561.9344635009766,108.9276123046875,594.5697937011719,976.5068308447105,running,Normal
rhino_and_baby,27,2,rhino,0.9512521028518677,712.7324829101562,356.7049255371094,1399.0987548828125,700.2455444335938,1055.9156188964844,528.4752349853516,1084.8889465332031,561.9344635009766,44.26029470310228,running,Normal
elephants,27,2,elephant,0.9171788692474365,0.008640414103865623,452.228271484375,226.39761352539062,736.729736328125,113.20312696974725,594.47900390625,1055.9156188964844,528.4752349853516,945.0202854682442,running,Normal
zabras,27,2,zebra,0.9373968839645386,794.91748046875,354.1493835449219,1388.024658203125,769.3496704101562,1091.4710693359375,561.7495269775391,113.20312696974725,594.47900390625,978.8152970409723,running,Normal
rhino_and_baby,28,2,rhino,0.9485317468643188,714.8868408203125,356.3220520019531,1401.139404296875,701.8994750976562,1058.0131225585938,529.1107635498047,1091.4710693359375,561.7495269775391,46.74102139071394,running,Normal
elephants,28,2,elephant,0.9227612018585205,0.07497881352901459,452.0354309082031,224.41064453125,734.6836547851562,112.24281167238951,593.3595428466797,1058.0131225585938,529.1107635498047,947.9500971015964,running,Normal
zabras,28,2,zebra,0.9455724358558655,796.751220703125,355.3098449707031,1392.6312255859375,769.4299926757812,1094.6912231445312,562.3699188232422,112.24281167238951,593.3595428466797,982.9370468149264,running,Normal
rhino_and_baby,29,2,rhino,0.9532312154769897,715.5302124023438,355.1347961425781,1403.14990234375,701.2161254882812,1059.3400573730469,528.1754608154297,1094.6912231445312,562.3699188232422,49.18298364120482,running,Normal
elephants,29,2,elephant,0.9248682856559753,0.11173810809850693,451.2698669433594,226.9256134033203,733.6682739257812,113.51867575570941,592.4690704345703,1059.3400573730469,528.1754608154297,948.004089739273,running,Normal
zabras,29,2,zebra,0.9457703232765198,797.997314453125,354.98211669921875,1395.0689697265625,769.229248046875,1096.5331420898438,562.1056823730469,113.51867575570941,592.4690704345703,983.4832872788219,running,Normal
rhino_and_baby,30,2,rhino,0.955274760723114,717.4258422851562,354.7693176269531,1405.244140625,700.865234375,1061.3349914550781,527.8172760009766,1096.5331420898438,562.1056823730469,49.13862655430943,running,Normal
elephants,30,2,elephant,0.9247655868530273,0.09841116517782211,450.05389404296875,227.7686004638672,734.3754272460938,113.9335058145225,592.2146606445312,1061.3349914550781,527.8172760009766,949.5875937178528,running,Normal
zabras,30,2,zebra,0.9478143453598022,799.9009399414062,355.93414306640625,1402.450927734375,766.1231079101562,1101.1759338378906,561.0286254882812,113.9335058145225,592.2146606445312,987.7348735760229,running,Normal
rhino_and_baby,31,2,rhino,0.9582584500312805,711.8264770507812,354.5379638671875,1409.264404296875,698.333984375,1060.5454406738281,526.4359741210938,1101.1759338378906,561.0286254882812,53.36186375462076,running,Normal
elephants,31,2,elephant,0.9180306792259216,0.12634852528572083,449.74737548828125,227.39398193359375,736.98291015625,113.76016522943974,593.3651428222656,1060.5454406738281,526.4359741210938,949.1479712991733,running,Normal
zabras,31,2,zebra,0.947282075881958,806.0245361328125,360.0701904296875,1409.1920166015625,764.849365234375,1107.6082763671875,562.4597778320312,113.76016522943974,593.3651428222656,994.3285219670854,running,Normal
rhino_and_baby,32,2,rhino,0.9508036971092224,711.79541015625,354.5185852050781,1413.709228515625,698.3019409179688,1062.7523193359375,526.4102630615234,1107.6082763671875,562.4597778320312,57.54671490518297,running,Normal
elephants,32,2,elephant,0.9185553789138794,0.0,449.59649658203125,227.44589233398438,737.9655151367188,113.72294616699219,593.781005859375,1062.7523193359375,526.4102630615234,951.4176622927365,running,Normal
zabras,32,2,zebra,0.9367766380310059,814.3601684570312,363.4283142089844,1420.1207275390625,761.4105834960938,1117.2404479980469,562.4194488525391,113.72294616699219,593.781005859375,1004.0074321134948,running,Normal
rhino_and_baby,33,2,rhino,0.954338014125824,708.3550415039062,353.95233154296875,1419.1011962890625,698.536865234375,1063.7281188964844,526.2445983886719,1117.2404479980469,562.4194488525391,64.59248541399444,running,Normal
elephants,33,2,elephant,0.9113848209381104,0.0,449.6608581542969,228.970703125,739.6272583007812,114.4853515625,594.6440582275391,1063.7281188964844,526.2445983886719,951.7039021891891,running,Normal
zabras,33,2,zebra,0.924996554851532,823.471923828125,356.16607666015625,1428.63134765625,758.21728515625,1126.0516357421875,557.1916809082031,114.4853515625,594.6440582275391,1012.2593678776059,running,Normal
rhino_and_baby,34,2,rhino,0.953895628452301,711.18603515625,353.7677001953125,1423.09326171875,697.1991577148438,1067.1396484375,525.4834289550781,1126.0516357421875,557.1916809082031,66.90317997009198,running,Normal
elephants,34,2,elephant,0.90857994556427,0.0,449.7254638671875,231.09280395507812,740.0829467773438,115.54640197753906,594.9042053222656,1067.1396484375,525.4834289550781,954.1220838549075,running,Normal
zabras,34,2,zebra,0.9217608571052551,829.6506958007812,351.64715576171875,1435.8533935546875,759.1755981445312,1132.7520446777344,555.411376953125,115.54640197753906,594.9042053222656,1017.9720050343781,running,Normal
rhino_and_baby,35,2,rhino,0.9524094462394714,721.5301513671875,353.6180725097656,1422.548095703125,697.5567016601562,1072.0391235351562,525.5873870849609,1132.7520446777344,555.411376953125,67.64265788185192,running,Normal
elephants,35,2,elephant,0.9052072167396545,0.0,449.6399841308594,228.78759765625,741.0120239257812,114.393798828125,595.3260040283203,1072.0391235351562,525.5873870849609,960.1812550901043,running,Normal
zabras,35,2,zebra,0.9227964282035828,832.1260375976562,350.3107604980469,1439.32861328125,760.097412109375,1135.7273254394531,555.2040863037109,114.393798828125,595.3260040283203,1022.1212945938622,running,Normal
rhino_and_baby,36,2,rhino,0.9531718492507935,724.8364868164062,353.6144104003906,1425.173828125,696.6555786132812,1075.0051574707031,525.1349945068359,1135.7273254394531,555.2040863037109,67.75936809264077,running,Normal
elephants,36,2,elephant,0.9166474938392639,0.006110549438744783,449.8995361328125,233.10104370117188,742.6109008789062,116.55357712530531,596.2552185058594,1075.0051574707031,525.1349945068359,961.0866340389205,running,Normal
zabras,36,2,zebra,0.9184783697128296,834.1673583984375,345.02606201171875,1443.61474609375,756.9127807617188,1138.8910522460938,550.9694213867188,116.55357712530531,596.2552185058594,1023.3399808749117,running,Normal
rhino_and_baby,37,2,rhino,0.9520247578620911,727.0558471679688,353.70733642578125,1425.9293212890625,695.1610717773438,1076.4925842285156,524.4342041015625,1138.8910522460938,550.9694213867188,67.80624283435246,running,Normal
elephants,37,2,elephant,0.9158653020858765,0.09109272062778473,450.0818786621094,239.57826232910156,743.7783813476562,119.83467752486467,596.9301300048828,1076.4925842285156,524.4342041015625,959.4008597719678,running,Normal
zabras,37,2,zebra,0.9148514866828918,838.250244140625,342.31793212890625,1449.6292724609375,756.0161743164062,1143.9397583007812,549.1670532226562,119.83467752486467,596.9301300048828,1025.2182830864613,running,Normal
rhino_and_baby,38,2,rhino,0.9569824934005737,727.1937866210938,353.3960876464844,1426.3983154296875,694.0084838867188,1076.7960510253906,523.7022857666016,1143.9397583007812,549.1670532226562,71.81038788555793,running,Normal
elephants,38,2,elephant,0.91494220495224,0.0,450.0650939941406,240.9593048095703,744.63818359375,120.47965240478516,597.3516387939453,1076.7960510253906,523.7022857666016,959.1482062080037,running,Normal
zabras,38,2,zebra,0.9181032776832581,840.320556640625,339.7273864746094,1460.72216796875,752.2762451171875,1150.5213623046875,546.0018157958984,120.47965240478516,597.3516387939453,1031.3208659071363,running,Normal
rhino_and_baby,39,2,rhino,0.9574907422065735,728.1580200195312,353.84515380859375,1424.81982421875,693.1647338867188,1076.4889221191406,523.5049438476562,1150.5213623046875,546.0018157958984,77.37513455421052,running,Normal
elephants,39,2,elephant,0.9175261855125427,0.0,450.9258728027344,238.75759887695312,745.033203125,119.37879943847656,597.9795379638672,1076.4889221191406,523.5049438476562,960.0032562999827,running,Normal
zabras,39,2,zebra,0.9263449907302856,843.6783447265625,335.7903747558594,1470.6004638671875,750.9276123046875,1157.139404296875,543.3589935302734,119.37879943847656,597.9795379638672,1039.1970346716214,running,Normal
rhino_and_baby,40,2,rhino,0.956323504447937,729.5726928710938,353.9712829589844,1425.9146728515625,692.7722778320312,1077.7436828613281,523.3717803955078,1157.139404296875,543.3589935302734,81.87288483475774,running,Normal
elephants,40,2,elephant,0.927967369556427,0.0183222945779562,452.8142395019531,239.12008666992188,746.1771850585938,119.56920448224992,599.4957122802734,1077.7436828613281,523.3717803955078,961.1936246264928,running,Normal
zabras,40,2,zebra,0.9317147731781006,846.8775634765625,330.60113525390625,1477.666748046875,748.0367431640625,1162.2721557617188,539.3189392089844,119.56920448224992,599.4957122802734,1044.4379773946312,running,Normal
rhino_and_baby,41,2,rhino,0.9576920866966248,729.9716186523438,353.1097412109375,1427.914794921875,691.8615112304688,1078.9432067871094,522.4856262207031,1162.2721557617188,539.3189392089844,85.01220008548474,running,Normal
elephants,41,2,elephant,0.9298933744430542,0.03314265236258507,454.542236328125,250.55691528320312,745.111328125,125.29502896778286,599.8267822265625,1078.9432067871094,522.4856262207031,956.7792334025883,running,Normal
zabras,41,2,zebra,0.932378351688385,848.732177734375,329.3134765625,1481.078369140625,747.7498779296875,1164.9052734375,538.5316772460938,125.29502896778286,599.8267822265625,1041.4156472326272,running,Normal
rhino_and_baby,42,2,rhino,0.957676112651825,730.2597045898438,351.5907287597656,1429.1695556640625,692.1495361328125,1079.7146301269531,521.8701324462891,1164.9052734375,538.5316772460938,86.80468180219731,running,Normal
elephants,42,2,elephant,0.9266684651374817,0.18217237293720245,455.6092529296875,255.5786590576172,743.7236328125,127.8804157152772,599.6664428710938,1079.7146301269531,521.8701324462891,955.0081872111908,running,Normal
zabras,42,2,zebra,0.9337731599807739,850.03271484375,325.4139099121094,1484.869384765625,745.2257690429688,1167.4510498046875,535.3198394775391,127.8804157152772,599.6664428710938,1041.5601704315243,running,Normal
rhino_and_baby,43,2,rhino,0.9560133814811707,731.0759887695312,350.58428955078125,1430.30029296875,692.0919189453125,1080.6881408691406,521.3381042480469,1167.4510498046875,535.3198394775391,87.88225808993316,running,Normal
elephants,43,2,elephant,0.9281659722328186,0.0,456.3856506347656,257.0458679199219,743.91015625,128.52293395996094,600.1479034423828,1080.6881408691406,521.3381042480469,955.4211457244667,running,Normal
zabras,43,2,zebra,0.9350322484970093,854.4288940429688,320.3507080078125,1491.439453125,746.1841430664062,1172.9341735839844,533.2674255371094,128.52293395996094,600.1479034423828,1046.5504458829623,running,Normal
rhino_and_baby,44,2,rhino,0.9536053538322449,732.8187866210938,350.8128356933594,1432.2310791015625,692.9180908203125,1082.5249328613281,521.8654632568359,1172.9341735839844,533.2674255371094,91.12538368582041,running,Normal
elephants,44,2,elephant,0.9273332357406616,0.0,456.42608642578125,258.7068176269531,745.31591796875,129.35340881347656,600.8710021972656,1082.5249328613281,521.8654632568359,956.4401860226137,running,Normal
zabras,44,2,zebra,0.9323151111602783,858.3947143554688,315.44366455078125,1495.8414306640625,744.080322265625,1177.1180725097656,529.7619934082031,129.35340881347656,600.8710021972656,1050.174881446686,running,Normal
rhino_and_baby,45,2,rhino,0.9543343186378479,732.923828125,351.0063171386719,1433.5775146484375,691.8368530273438,1083.2506713867188,521.4215850830078,1177.1180725097656,529.7619934082031,94.23720817504076,running,Normal
elephants,45,2,elephant,0.9070758819580078,0.0,458.5306091308594,257.6485595703125,745.4133911132812,128.82427978515625,601.9720001220703,1083.2506713867188,521.4215850830078,957.81945394137,running,Normal
zabras,45,2,zebra,0.9315463304519653,863.0179443359375,312.9676818847656,1502.801513671875,740.9609375,1182.9097290039062,526.9643096923828,128.82427978515625,601.9720001220703,1056.7508163603611,running,Normal
rhino_and_baby,46,2,rhino,0.9533370137214661,736.1175537109375,351.1443786621094,1437.0472412109375,691.8901977539062,1086.5823974609375,521.5172882080078,1182.9097290039062,526.9643096923828,96.48121498633952,running,Normal
elephants,46,2,elephant,0.9073349237442017,0.00045413352199830115,460.2006530761719,255.37245178222656,746.831787109375,127.68645295787428,603.5162200927734,1086.5823974609375,521.5172882080078,962.3955824995583,running,Normal
zabras,46,2,zebra,0.9281668066978455,869.7644653320312,312.4125061035156,1509.7454833984375,740.3228759765625,1189.7549743652344,526.3676910400391,127.68645295787428,603.5162200927734,1064.8668647767272,running,Normal
rhino_and_baby,47,2,rhino,0.9535377025604248,738.078369140625,351.14434814453125,1437.3382568359375,691.8857421875,1087.7083129882812,521.5150451660156,1189.7549743652344,526.3676910400391,102.16197565709668,running,Normal
elephants,47,2,elephant,0.9037088751792908,0.0692204162478447,460.0540771484375,251.53273010253906,747.9932861328125,125.80097525939345,604.023681640625,1087.7083129882812,521.5150451660156,965.4394861769306,running,Normal
zabras,47,2,zebra,0.9276447296142578,873.5974731445312,312.708740234375,1513.3502197265625,740.3543090820312,1193.4738464355469,526.5315246582031,125.80097525939345,604.023681640625,1070.4813843497325,running,Normal
rhino_and_baby,48,2,rhino,0.9534382224082947,739.0123901367188,349.9253845214844,1437.2745361328125,692.0610961914062,1088.1434631347656,520.9932403564453,1193.4738464355469,526.5315246582031,105.47588463386593,running,Normal
elephants,48,2,elephant,0.9089897274971008,0.015422869473695755,461.6048583984375,251.12026977539062,749.3126831054688,125.56784632243216,605.4587707519531,1088.1434631347656,520.9932403564453,966.2744143909838,running,Normal
zabras,48,2,zebra,0.9286297559738159,876.2984619140625,311.6282653808594,1514.729248046875,738.452880859375,1195.5138549804688,525.0405731201172,125.56784632243216,605.4587707519531,1072.9639080386703,running,Normal
rhino_and_baby,49,2,rhino,0.9528286457061768,740.1470947265625,348.5075378417969,1440.3780517578125,692.6220092773438,1090.2625732421875,520.5647735595703,1195.5138549804688,525.0405731201172,105.34640520329702,running,Normal
elephants,49,2,elephant,0.9074956774711609,0.0,461.8337097167969,250.4593963623047,749.575439453125,125.22969818115234,605.7045745849609,1090.2625732421875,520.5647735595703,968.7813146769556,running,Normal
zabras,49,2,zebra,0.9263882040977478,880.072021484375,311.6004638671875,1518.4259033203125,736.7051391601562,1199.2489624023438,524.1528015136719,125.22969818115234,605.7045745849609,1077.1109838866653,running,Normal
rhino_and_baby,50,2,rhino,0.9526786804199219,741.5684814453125,347.9385681152344,1442.672119140625,692.7046508789062,1092.1203002929688,520.3216094970703,1199.2489624023438,524.1528015136719,107.19714677925299,running,Normal
elephants,50,2,elephant,0.9086959958076477,0.09638375788927078,461.0894775390625,252.14442443847656,751.7771606445312,126.12040409818292,606.4333190917969,1092.1203002929688,520.3216094970703,969.8304109367078,running,Normal
zabras,50,2,zebra,0.9276251792907715,884.768798828125,312.3106994628906,1522.768798828125,734.388427734375,1203.768798828125,523.3495635986328,126.12040409818292,606.4333190917969,1080.8464151260664,running,Normal
rhino_and_baby,51,2,rhino,0.9510618448257446,745.2667236328125,347.2460632324219,1443.3570556640625,692.1878051757812,1094.3118896484375,519.7169342041016,1203.768798828125,523.3495635986328,109.51717200278854,running,Normal
elephants,51,2,elephant,0.9096248745918274,0.19790098071098328,461.51971435546875,254.3273162841797,753.2145385742188,127.26260863244534,607.3671264648438,1094.3118896484375,519.7169342041016,971.0133202571901,running,Normal
zabras,51,2,zebra,0.9279301166534424,891.616943359375,314.1394958496094,1526.42431640625,734.0177612304688,1209.0206298828125,524.0786285400391,127.26260863244534,607.3671264648438,1084.9596261732877,running,Normal
rhino_and_baby,52,2,rhino,0.9484272003173828,747.2686157226562,346.7161560058594,1442.71484375,690.00439453125,1094.9917297363281,518.3602752685547,1209.0206298828125,524.0786285400391,114.17219290507825,running,Normal
elephants,52,2,elephant,0.8942232131958008,0.21396903693675995,461.8438415527344,256.53240966796875,753.9700927734375,128.37318935245275,607.9069671630859,1094.9917297363281,518.3602752685547,970.7574427441223,running,Normal
zabras,52,2,zebra,0.9271578192710876,895.972900390625,315.0760803222656,1532.924072265625,732.1324462890625,1214.448486328125,523.6042633056641,128.37318935245275,607.9069671630859,1089.3422311553275,running,Normal
rhino_and_baby,53,2,rhino,0.9465975165367126,751.5330200195312,345.3067321777344,1443.815185546875,686.13232421875,1097.6741027832031,515.7195281982422,1214.448486328125,523.6042633056641,117.0402738377296,running,Normal
elephants,53,2,elephant,0.8928238749504089,0.11959446221590042,463.6210632324219,267.0611572265625,754.2192993164062,133.5903758443892,608.9201812744141,1097.6741027832031,515.7195281982422,968.578233433964,running,Normal
zabras,53,2,zebra,0.9268395900726318,898.8036499023438,315.61053466796875,1536.52978515625,731.5462036132812,1217.6667175292969,523.578369140625,133.5903758443892,608.9201812744141,1087.430337768453,running,Normal
rhino_and_baby,54,2,rhino,0.945487916469574,756.5681762695312,344.10943603515625,1445.6563720703125,683.5873413085938,1101.1122741699219,513.848388671875,1217.6667175292969,523.578369140625,116.95986827427608,running,Normal
elephants,54,2,elephant,0.8923910856246948,0.07937798649072647,463.4530334472656,272.42132568359375,755.220703125,136.25035183504224,609.3368682861328,1101.1122741699219,513.848388671875,969.5754632367724,running,Normal
zabras,54,2,zebra,0.9290531873703003,901.3186645507812,315.0742492675781,1540.4970703125,731.0626220703125,1220.9078674316406,523.0684356689453,136.25035183504224,609.3368682861328,1088.0827949225238,running,Normal
rhino_and_baby,55,2,rhino,0.9484513401985168,759.8358764648438,342.1858215332031,1446.155029296875,683.0068969726562,1102.9954528808594,512.5963592529297,1220.9078674316406,523.0684356689453,118.3765259232512,running,Normal
elephants,55,2,elephant,0.8959386348724365,0.0,463.9682312011719,274.2333068847656,755.7110595703125,137.1166534423828,609.8396453857422,1102.9954528808594,512.5963592529297,970.7616143537099,running,Normal
zabras,55,2,zebra,0.9255083799362183,902.99951171875,314.8753967285156,1544.9075927734375,732.552001953125,1223.9535522460938,523.7136993408203,137.1166534423828,609.8396453857422,1090.244065878554,running,Normal
rhino_and_baby,56,2,rhino,0.9452649354934692,762.7266845703125,342.51483154296875,1448.615234375,683.2827758789062,1105.6709594726562,512.8988037109375,1223.9535522460938,523.7136993408203,118.77598124491377,running,Normal
elephants,56,2,elephant,0.8936505913734436,0.032023075968027115,465.46282958984375,275.33740234375,755.8267822265625,137.684712709859,610.6448059082031,1105.6709594726562,512.8988037109375,972.9088625701149,running,Normal
zabras,56,2,zebra,0.9253736138343811,905.9044799804688,317.01318359375,1548.915771484375,733.7623291015625,1227.4101257324219,525.3877563476562,137.684712709859,610.6448059082031,1093.0554607552924,running,Normal
rhino_and_baby,57,2,rhino,0.9453448057174683,766.102294921875,342.5909423828125,1449.1123046875,684.2977905273438,1107.6072998046875,513.4443664550781,1227.4101257324219,525.3877563476562,120.39668459885912,running,Normal
elephants,57,2,elephant,0.8954866528511047,0.09992405772209167,468.8336486816406,277.5186767578125,756.0993041992188,138.8093004077673,612.4664764404297,1107.6072998046875,513.4443664550781,973.845440458303,running,Normal
zabras,57,2,zebra,0.9231671094894409,907.5181884765625,318.92510986328125,1558.68212890625,731.2674560546875,1233.1001586914062,525.0962829589844,138.8093004077673,612.4664764404297,1097.7732157563912,running,Normal
rhino_and_baby,58,2,rhino,0.9458760023117065,769.6820068359375,342.27618408203125,1449.0584716796875,683.8418579101562,1109.3702392578125,513.0590209960938,1233.1001586914062,525.0962829589844,124.31407256866318,running,Normal
elephants,58,2,elephant,0.8915204405784607,0.12184830009937286,471.72039794921875,277.7683410644531,756.7293701171875,138.94509468227625,614.2248840332031,1109.3702392578125,513.0590209960938,975.6841154126132,running,Normal
zabras,58,2,zebra,0.9294134378433228,908.3297119140625,315.05340576171875,1566.6680908203125,725.4995727539062,1237.4989013671875,520.2764892578125,138.94509468227625,614.2248840332031,1102.5637247174343,running,Normal
rhino_and_baby,59,2,rhino,0.9470773935317993,773.0652465820312,341.9941101074219,1451.9884033203125,684.2433471679688,1112.5268249511719,513.1187286376953,1237.4989013671875,520.2764892578125,125.17688852510015,running,Normal
elephants,59,2,elephant,0.8861335515975952,0.2260798215866089,473.3485412597656,278.5384216308594,756.8258056640625,139.382250726223,615.0871734619141,1112.5268249511719,513.1187286376953,978.4722408343156,running,Normal
zabras,59,2,zebra,0.9296403527259827,910.403564453125,313.26959228515625,1571.4644775390625,723.710693359375,1240.9340209960938,518.4901428222656,139.382250726223,615.0871734619141,1105.7790416322255,running,Normal
rhino_and_baby,60,2,rhino,0.9466667175292969,776.8411254882812,341.4706115722656,1451.9261474609375,684.6864013671875,1114.3836364746094,513.0785064697266,1240.9340209960938,518.4901428222656,126.6660397681544,running,Normal
elephants,60,2,elephant,0.8732644319534302,0.1790977418422699,474.61566162109375,283.71575927734375,756.8707275390625,141.947428509593,615.7431945800781,1114.3836364746094,513.0785064697266,977.8405886166602,running,Normal
zabras,60,2,zebra,0.9290458559989929,908.7106323242188,314.05963134765625,1574.5546875,721.8292846679688,1241.6326599121094,517.9444580078125,141.947428509593,615.7431945800781,1104.0254530761224,running,Normal
rhino_and_baby,61,2,rhino,0.9475641250610352,779.8700561523438,340.566162109375,1453.4464111328125,684.7952270507812,1116.6582336425781,512.6806945800781,1241.6326599121094,517.9444580078125,125.08522865159442,running,Normal
elephants,61,2,elephant,0.8677220940589905,0.0,474.7030944824219,284.89361572265625,756.9004516601562,142.44680786132812,615.8017730712891,1116.6582336425781,512.6806945800781,979.6539485715997,running,Normal
zabras,61,2,zebra,0.9321936964988708,909.5111083984375,316.9161376953125,1578.278076171875,719.9970703125,1243.8945922851562,518.4566040039062,142.44680786132812,615.8017730712891,1105.741065418535,running,Normal
rhino_and_baby,62,2,rhino,0.9487975835800171,783.4061889648438,341.2611389160156,1456.8770751953125,685.6802368164062,1120.1416320800781,513.4706878662109,1243.8945922851562,518.4566040039062,123.85335893407083,running,Normal
elephants,62,2,elephant,0.881801187992096,0.13910385966300964,475.1854248046875,286.551025390625,755.3767700195312,143.345064625144,615.2810974121094,1120.1416320800781,513.4706878662109,982.0880274617165,running,Normal
zabras,62,2,zebra,0.9326899647712708,912.2703247070312,316.689453125,1581.2677001953125,714.78564453125,1246.7690124511719,515.737548828125,143.345064625144,615.2810974121094,1107.9049267426644,running,Normal
rhino_and_baby,63,2,rhino,0.9490717649459839,786.3922729492188,341.646484375,1460.96875,685.6752319335938,1123.6805114746094,513.6608581542969,1246.7690124511719,515.737548828125,123.10601819899786,running,Normal
elephants,63,2,elephant,0.8849323987960815,0.14305409789085388,474.4901428222656,292.2676696777344,754.2920532226562,146.20536188781261,614.3910980224609,1123.6805114746094,513.6608581542969,982.651641877033,running,Normal
zabras,63,2,zebra,0.9335343241691589,914.1580200195312,314.2707824707031,1583.5594482421875,715.97314453125,1248.8587341308594,515.1219635009766,146.20536188781261,614.3910980224609,1107.1128309199598,running,Normal
rhino_and_baby,64,2,rhino,0.9491736888885498,790.5025024414062,341.9689636230469,1466.6270751953125,685.73291015625,1128.5647888183594,513.8509368896484,1248.8587341308594,515.1219635009766,120.30065996283415,running,Normal
elephants,64,2,elephant,0.8923225402832031,0.17562852799892426,473.93890380859375,296.4149475097656,753.7061157226562,148.29528801888227,613.822509765625,1128.5647888183594,513.8509368896484,985.354052907356,running,Normal
zabras,64,2,zebra,0.9306373596191406,916.8915405273438,314.5082092285156,1586.4068603515625,721.1842041015625,1251.6492004394531,517.8462066650391,148.29528801888227,613.822509765625,1107.5203414884245,running,Normal
rhino_and_baby,65,2,rhino,0.950459361076355,793.9776000976562,342.82745361328125,1472.0941162109375,685.404296875,1133.0358581542969,514.1158752441406,1251.6492004394531,517.8462066650391,118.67198633445628,running,Normal
elephants,65,2,elephant,0.8825869560241699,0.1540261209011078,473.57598876953125,297.26617431640625,752.9596557617188,148.71010021865368,613.267822265625,1133.0358581542969,514.1158752441406,989.3069828590768,running,Normal
zabras,65,2,zebra,0.9304055571556091,920.5343017578125,314.4477844238281,1589.9300537109375,723.1995239257812,1255.232177734375,518.8236541748047,148.71010021865368,613.267822265625,1110.5452754913124,running,Normal
rhino_and_baby,66,2,rhino,0.94936603307724,798.5061645507812,343.27294921875,1476.8338623046875,685.4135131835938,1137.6700134277344,514.3432312011719,1255.232177734375,518.8236541748047,117.6475102434566,running,Normal
elephants,66,2,elephant,0.8896523714065552,0.12276823073625565,473.2168273925781,297.1650085449219,752.2600708007812,148.64388838782907,612.7384490966797,1137.6700134277344,514.3432312011719,993.908594849725,running,Normal
zabras,66,2,zebra,0.9301013350486755,919.1574096679688,313.9672546386719,1588.68994140625,722.0443115234375,1253.9236755371094,518.0057830810547,148.64388838782907,612.7384490966797,1109.3320899943292,running,Normal
rhino_and_baby,67,2,rhino,0.9518900513648987,802.8719482421875,343.51434326171875,1483.5218505859375,685.4009399414062,1143.1968994140625,514.4576416015625,1253.9236755371094,518.0057830810547,110.78361006286912,running,Normal
elephants,67,2,elephant,0.8890599608421326,0.0,472.8125,296.8485107421875,752.1240844726562,148.42425537109375,612.4682922363281,1143.1968994140625,514.4576416015625,999.589266135891,running,Normal
zabras,67,2,zebra,0.9306938648223877,918.5247192382812,315.90374755859375,1587.234619140625,719.1170654296875,1252.8796691894531,517.5104064941406,148.42425537109375,612.4682922363281,1108.53000012508,running,Normal
rhino_and_baby,68,2,rhino,0.9557673931121826,807.2958984375,344.5152893066406,1488.1396484375,685.3775634765625,1147.7177734375,514.9464263916016,1252.8796691894531,517.5104064941406,105.19314764808054,running,Normal
elephants,68,2,elephant,0.8977700471878052,0.0,472.45721435546875,300.1006774902344,751.5638427734375,150.0503387451172,612.0105285644531,1147.7177734375,514.9464263916016,1002.3780475331159,running,Normal
zabras,68,2,zebra,0.9287706017494202,919.1908569335938,315.50177001953125,1585.81005859375,719.8812255859375,1252.5004577636719,517.6914978027344,150.0503387451172,612.0105285644531,1106.4774487027992,running,Normal
rhino_and_baby,69,2,rhino,0.9572112560272217,811.0396728515625,345.4311218261719,1492.384765625,685.9243774414062,1151.7122192382812,515.6777496337891,1252.5004577636719,517.6914978027344,100.80835385392902,running,Normal
elephants,69,2,elephant,0.9146721363067627,0.0,471.7996520996094,303.3687744140625,751.0211181640625,151.68438720703125,611.4103851318359,1151.7122192382812,515.6777496337891,1004.5996229028377,running,Normal
zabras,69,2,zebra,0.9294580221176147,922.212890625,317.6478576660156,1585.5546875,720.3264770507812,1253.8837890625,518.9871673583984,151.68438720703125,611.4103851318359,1106.0676166646185,running,Normal
rhino_and_baby,70,2,rhino,0.9609551429748535,815.2022705078125,345.61309814453125,1497.0343017578125,686.04443359375,1156.1182861328125,515.8287658691406,1253.8837890625,518.9871673583984,97.81650710929154,running,Normal
elephants,70,2,elephant,0.918217658996582,0.01633874513208866,471.8221740722656,312.2245178222656,751.4747924804688,156.12042828369886,611.6484832763672,1156.1182861328125,515.8287658691406,1004.5780875306891,running,Normal
zabras,70,2,zebra,0.9235631823539734,928.1661987304688,319.96038818359375,1585.2054443359375,719.2944946289062,1256.6858215332031,519.62744140625,156.12042828369886,611.6484832763672,1104.405748339485,running,Normal
rhino_and_baby,71,2,rhino,0.9620987176895142,819.09765625,345.31451416015625,1502.2158203125,685.8978271484375,1160.65673828125,515.6061706542969,1256.6858215332031,519.62744140625,96.11324283714008,running,Normal
